,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
HMPF23,-0.06856832899421357,0.03952611119031654,-0.04418482622293332,0.13771548182973684,-0.13203898682365434,-0.06143846705064893,0.09286774810492544,0.02402190865512302,-0.04628030545626987,-0.019695717297901906,0.03596812399967115,-0.05426958874707018,0.04529269869667796,-0.08768137268264076,0.021833198545291806,0.032259585802680915,0.027186704486749532,0.02497058209961999,0.02635584465956838,0.1055025577413855,0.012324213976853692,-0.02850659918990701,-0.00452513344690454,-0.010120844303552956,0.020446757103830905,-0.04842989563080111,0.03152852138669382,-0.049057662278832403,0.030678778465264168,-0.01125528083396906,0.0013607500368895717,0.11622781579312798,0.005330497879939546,0.092243564685166,0.012235094427541199,0.07484477204061853,-0.0037063388493549965,-0.057109977438542674
HMPF24,-0.11363443414237175,-0.04422353347582142,-0.10662299419374557,0.07180827159996687,0.017566929632106258,0.03193432392583468,0.06239032888811908,-0.015395997742205028,-0.04704137780943424,0.08548470767786343,0.008739250580885885,-0.0029575003968640504,-0.0024871158595835656,0.09242529501537014,-0.04578973757189853,0.027120034751972923,-0.005361958406769889,-0.018334923826641893,-0.009575629335288967,-0.04169546077811947,0.010536754466051882,-0.03823878629991549,0.0368491230747021,-0.05876592972962386,0.04364714484599082,-0.04854543405960369,-0.0177197288262908,0.03784707268901926,-0.06322001955146327,0.05949215755624137,-0.033513520870067454,0.030967066064673848,0.04994697596656821,0.046042317970360326,-0.01532603670635723,0.026117803309576453,0.0026063306834610807,0.010757471070572615
HMPF25,-0.11392474208651968,-0.04702728929627824,-0.10401865515086971,0.06988678698311246,0.016388864207504888,0.03445373142767559,0.05753288807489918,-0.018044039559491343,-0.052686626679734255,0.08590789425795833,0.015267311664307073,-0.010213538768387155,-0.014221824902141566,0.0981065374827064,-0.027002949932560215,0.028447007019991824,-0.009230907071311308,-0.02229068664199706,-0.013784766925498886,-0.04425227908894209,0.003448908257360183,-0.028963617094948765,0.04004207915745338,-0.051410242886225255,0.06610800338409707,-0.045411472549125344,-0.02894827695178723,0.030856153706426956,-0.06814791718787987,0.04157004018617187,-0.0269154603719492,-0.0031189524375100372,0.04102839228971604,0.05818281798446604,-0.01873427243677903,0.028879464822001977,-0.003187990249696853,0.013756414996477041
HMPF26,-0.07699081093105148,-0.021143050273514468,-0.18403919052550466,0.0365812134391065,0.051668281116107176,0.024573329536829707,0.012852033791447759,-0.03155006915793145,0.013440886800185842,0.06666752769995954,-0.013419170285069015,-0.016157518009545322,-0.030072468617324665,0.04334896669856511,-0.04528254623203402,0.04066367248662827,-0.05775774980885488,0.003198923616420051,-0.020432131047437685,-0.060131123654521446,0.007609381657744084,0.006834146179272662,-0.02377674810610443,-0.013770860290291329,-0.007684252957710385,0.01015556144875175,-0.0628429990697685,0.13664956878846413,-0.008160426139714481,0.07454031907926888,-0.0431349407544928,0.027727951250692297,0.031959711483943595,0.01794352845062871,0.0011051348497825128,-0.0020025513901542457,0.03939412441249173,0.0024462262596431634
HMPF27,-0.07311723409228932,-0.021729706148317516,-0.18273870701039466,0.03740398699834455,0.05074176616722183,0.004320908369660004,0.00891764165071193,-0.03606267917376957,-0.013214072594355981,0.07888735081776872,-0.010183460831182205,0.016305374625604472,-0.00988730935739992,0.054866583525157095,-0.038761282716707854,0.07100870743026821,-0.022400840698583422,-0.034854780279977175,-0.044493968341231455,-0.06204858860656235,-0.021992426832517294,0.04024768795455402,-0.04180960930540912,-0.008078948446471413,-0.026672156164375387,-0.03121963367277276,-0.06134152043619233,0.14930965687297226,-0.06662814677531773,0.022703000272235804,-0.0495755149306745,0.006409091485247562,0.03487550159713246,0.04739322002971221,-0.03523867190630064,0.011988335241906815,0.037782618980680575,0.023773540902052994
HMPF28,-0.044929004098668214,-0.043210739289054584,-0.04048122875246942,0.08197989315429086,-0.02065932910665433,0.13875125907820732,0.05736282508936054,0.04864731616456808,0.12030375701182164,-0.11280194678155916,-0.04328920450584759,0.05651787203314241,-0.034170054149848576,-0.04197377251627064,0.13425817156122297,-0.0728795684455387,-0.015710300135628803,-0.03370894553075783,-0.07262500119272762,-0.05297836016505549,0.06069758476248321,0.029354275669119367,-0.028435439034080922,-0.0728269168123381,0.1008313573543355,0.09775932269506468,-0.04698932638227865,0.07344320647158548,0.025933876093187685,-0.10801240169684853,0.11977227154870485,-0.12642975821776503,0.036698676076708125,0.09295066579838453,-0.0032161128237598664,0.006030217872457461,-0.04788090341437712,-0.0665938673940291
HMPF29,-0.02827306004558121,-0.049706064604913905,-0.008237686757168114,0.06701749914929353,-0.052427047575007754,0.15325106575409564,0.06593864817901948,0.07906022362607248,0.09495948636313822,-0.14069106233822076,0.07688774233247696,-0.0515571550799369,-0.04737972043729608,-0.041294653958426526,0.10110185614113638,-0.0872024934354342,0.05510156380385124,0.07326356692392351,-0.04607224606450209,-0.00653372348774209,-0.00679212501945896,0.011771901972619465,-0.06988218721109193,-0.005529001361914543,0.04559511077817824,0.03615584879962412,-0.08786450776686429,0.02964535787777345,-0.0476911981722998,-0.06924690119322623,0.03546025843440771,-0.13782649952490425,0.01780308805415659,-0.01912256701573303,-0.08401611259179072,-0.03332977015891331,0.056257814896295485,-0.13942382379705887
HMPF30,-0.026069129107351038,0.03174978392535447,0.12768800524463367,0.17577474294575754,-0.05031287906268408,0.04909884643443382,-0.021116639877165725,-0.01749757960562674,-0.01763084026011966,-0.014636910775994738,0.07185368515884613,0.0009866541971335068,-0.06143971284116008,-0.06790463374894842,0.04915401278928309,-0.007231853615624287,0.0378815187309396,0.03177547234270197,-0.006204664351609833,-0.03757264979922813,0.03256850852300504,0.007569431089574751,0.01135991295299031,0.02144550945944537,-0.054597175194436715,0.0420848550103783,-0.0118598454127771,0.017191484059622376,-0.16150062437912008,-0.010191841679804073,0.0817528695447121,-0.05190510452859795,-0.06271751456920867,0.0490185042588356,-0.06492786383723743,-0.013892469909694064,-0.0596588049555179,0.03041398740648424
HMPF31,-0.01377298248938864,0.042765607755398706,0.10792183224602055,0.14597969492057453,-0.06725170269836368,0.034256531513549425,-0.0605128003585088,-0.025471863957652444,-0.04853134995642389,-0.037011116730715096,0.035220569496426345,-0.013148819779955,-0.016035884600124835,-0.07345939158421118,0.10110021289255834,0.020498298459001762,-0.02255576534906641,0.019039091437194275,-0.015556665348968055,-0.10026699247753482,0.021720036184813187,-0.06561047514201604,-0.005309665319201051,-0.01660037100051059,0.060853691838185855,0.011341786608124108,0.014895551497558815,0.06747157558654986,-0.1609230179176734,-0.06984405028779214,0.1147770726860427,-0.043604642623007325,-0.15844766001385682,0.05535905690688525,-0.18599207665186676,0.02217639329676297,0.03315399040627547,-0.005770282471130073
HMPF32,0.0016298943754728182,0.08692342058167324,0.1343508916431814,0.15463041307765,-0.04385802305556888,0.029047309106265178,0.01562613938120941,-0.04939502157173803,-0.052858127807061055,-0.03960337004897149,0.0011554979126965634,0.047935894697128924,-0.06791779630220525,-0.0412042295964177,-0.0092412690610066,-0.021658146215900224,0.05004970078007061,0.005782523121481514,-0.042388889177223436,-0.01987674501629724,0.1055925848090577,0.02432224840944601,-0.02295681861083675,0.017101708391495763,-0.03879195060607919,0.04966831666200067,0.007464821458281725,0.04672913265021411,-0.027104617383436464,0.022285157745901767,-0.010186925888677853,-0.046960289007113125,0.0002984827155881832,-0.023564670327937933,0.01658750969026791,-0.04332726476253374,0.010814910741082616,-0.00777821177321635
HMPF33,0.026768891488357937,0.11364850861831995,0.09472283228749606,0.07890246685651178,-0.0247140067462901,-0.004115018653530441,0.0513079999449931,-0.06908930527183596,-0.07408277619445741,-0.05615920203224918,-0.06954861722616598,0.08268727114942896,-0.053823243591686366,-0.00031267036210590415,-0.07611435383150218,-0.0343504994372751,0.04153653576636815,-0.029537980251456673,-0.059936063895348356,0.0018422496453522066,0.15356917525825223,0.031166922995114216,-0.049135977711052534,0.010728550736843107,-0.0018529594764941089,0.04940757689691037,0.028771674809145716,0.0645652476366845,0.12424368421881847,0.05109103637447272,-0.1066123840204015,-0.023490713214594675,0.0657679397969683,-0.088181387618757,0.09561805278765637,-0.06634176436885732,0.07813442340307086,-0.05188068828541683
HMPF34,0.014090197096318325,0.10277628162016039,0.13802954747115828,0.13537727917213546,-0.03366666725234937,0.0006596505460165955,0.008478562726167488,-0.0580023911710358,-0.06044170060065964,-0.0217593940525076,-8.697470109518443e-05,0.07007851607043293,-0.04019952429442009,-0.054918749011015774,0.025244584729356926,-0.03161507002135472,0.0459263318193494,0.007899461029973697,-0.009045953092213477,-0.024490137764364532,0.08257019390415708,-0.03770111084100112,0.004696034069837341,-0.037617415478457386,0.0019979598183922126,0.03373651340571946,-0.007588630967767036,0.06843549349654895,-0.01610984543984277,0.0012929229823541912,-0.0010788927961270108,-0.0427631114814161,-0.04773039994601476,-0.021114332957482922,0.026280218527680678,-0.06110434373563517,-0.015104456199072845,0.028784550005609442
HMPF35,0.028588286121222918,0.11099964784606292,0.11496715376657705,0.08561786980154101,0.0009506861892867724,-0.02690818257350232,0.051512814225854874,-0.06377525881662632,-0.05365348882476879,-0.012189453079170093,-0.02439363639590844,0.10656586798144749,-0.03800979988343154,-0.025680682548603197,-0.03490993162462793,-0.06809380443633152,0.07782397092930247,-0.009540079632769434,-0.002152678638153642,0.037764797240239435,0.10197506049553379,-0.013087407449783008,0.013819772481605413,-0.041017232134347464,-0.0469222800198156,0.03925112499404893,-0.03563431627730033,0.04200490836133704,0.09704111359655586,0.05445713088920331,-0.07676418318205093,-0.014499948818646323,0.04055331494603493,-0.0707168350437499,0.16895108430328518,-0.09360733307321492,-0.04932069162794432,0.047225710640078855
HMPF36,0.03775017015687085,0.10700273273977708,0.0425484023617722,0.12958599322088538,-0.0015265119425185076,0.014658373515894314,-0.04602470038636974,-0.037821039426985135,-0.006772192449709679,-0.0864304048885404,0.06522160773646786,0.01163516942803586,-0.004816459939489645,-0.14174465784409884,0.042890982937536015,-0.0721233941280397,0.043461318553561466,0.07079217489256695,0.030601585876093525,-0.14968336280887207,0.0524984024968971,0.011485760355794098,0.007484134517803327,-0.05149110654351409,-0.05171942220304586,0.011966714824412533,0.05792910250525268,0.004263292644035842,0.07060374072336004,0.06977423557663615,-0.10550138967121288,0.044827573007221955,-0.03767194731719295,0.02062210753183589,-0.03619856680532082,-0.03202757348031235,-0.1156815740097782,-0.01655833572122425
HMPF37,0.03892641185046439,0.08922825244525912,-0.004943337544522561,0.15523814243110023,0.026724178109393,-0.0069852516976444306,-0.03225976298685701,-0.028692069074796545,0.03787803863040279,-0.08782067455861967,-0.014407119739821233,-0.050762728065816436,0.037588199270369466,-0.14484799227248787,0.08235889663594805,-0.023842159267527713,-0.032037001390193214,0.032521432774165374,-0.03720020860600128,-0.16400730244839012,-5.5756278026551406e-05,-0.05019426786763456,0.022961284369744164,-0.01483012002130671,-0.017169637123371603,0.052229401500670625,0.0860703815661722,-0.06642656583494952,-0.014985581507941938,-0.06305668184239287,0.009418769151008807,0.04168804302079768,-0.05182057927380379,-0.00027387169318664054,-0.06796956611217368,-0.07825654710146218,0.014718358691925814,-0.0143934872827618
HMPF38,-0.016450746099801804,0.05749247997500049,0.15204531816716296,0.12432850757929581,-0.028046868884653086,-0.0019371102831301956,0.06561983610564316,-0.04108902313353194,-0.1115903843805596,-0.057740536965913414,-0.02499194641898256,0.01951293185925651,-0.05423089968798332,0.03842410775109636,-0.02092269131798956,0.013597529039764786,0.01842384312202236,-0.04630116190125115,-0.03624518886428144,0.06595452561438739,0.12455318979978121,-0.030687898104543216,-0.012409535399537857,0.05161583515531218,-0.028827039031520653,0.023558251216213546,-0.021874898403981057,0.06988563844133365,-0.05064155759498867,0.002945812651829973,0.054196934470539165,-0.08311696465318828,0.0025173270264303546,-0.01743360944322523,0.07667338064402975,-0.03036559250514322,0.07298397481285905,-0.024249971033472272
HMPF39,-0.006769292090675842,0.07303573191826161,0.16828919309588647,0.08313658910414422,-0.02512442671130128,-0.006094261636004199,0.0337935803801109,-0.05789011443096433,-0.13839403387361338,-0.022263112184417816,0.016281661867709723,0.032484653619524836,-0.05876886614854968,0.023625526010741662,0.025253593434141092,-0.03114182979431152,0.06643560808562268,-0.02664274582879588,0.016668380580488633,0.0444210966889698,0.09237252795269185,-0.05193559195892368,0.013771660554325396,-0.017574190322857713,-0.0035758540489952252,-0.006261547672216978,-0.06846240578556781,0.09264559066287617,-0.004598834152655531,0.05567157439107924,-0.0006120492074496165,-0.05231399538107214,-0.03733850448795578,-0.0067136381916799255,0.07733098204190281,-0.013076914263771125,-0.033683614461984715,0.03247479150024325
HMPF40,-0.019511864941235135,0.09203033936547006,-0.00877076706285514,0.08223969335691388,-0.08220870196883175,0.14009497964067788,0.003077890057717034,-0.02297677231615849,0.05275170668143569,0.11190758649953894,0.1144476003382215,-0.07453489291654199,0.1517022146970589,0.005855011244360517,0.03781507618730902,-0.057736090771641733,0.004728318257687212,0.039574584785985564,0.038736174432580296,-0.04507394617244361,-0.017064198918338665,0.015091273839548511,0.06400202479732024,0.09720399400327583,-0.046624185320589664,-0.013690002303478645,0.011119577169464243,0.0057867957581791895,0.15391741482721258,-0.0012932298929987957,-0.038572406945003,-0.05825733032118097,-0.025617834034173798,-0.05840553575386663,0.07537500755290598,0.014879756135847046,-0.04821914024586657,0.020847768942689738
HMPF41,-0.022672700713998083,0.06208839265598672,0.01032371302914183,0.12119976014283138,-0.07611129492230638,0.12300056043924179,-0.017901510737387636,0.0177657745056981,0.06961161349847168,0.09737918983932814,0.12536909217744402,-0.10432875412660414,0.1240462388420549,0.04727215329257664,0.0803277955934079,-0.057506210796490646,-0.0037356426983827817,-0.02812158020382659,-0.03349820012497034,-0.032889735124527086,0.06183640201143544,0.0545117112891609,-0.04823615754773965,0.013107987502950906,0.013600334005779853,-0.01818501689112321,-0.08506104843815816,0.011852209869234161,0.12140808614497271,0.012568095350491245,0.01963070617287165,-0.0116194111175093,-0.04513200403368197,0.011586260030144797,0.14535742561495077,-0.015574762334552551,0.03182325796405213,0.11879399295534897
HMPF42,-0.06364995847629645,-0.04200434394544397,-0.11578260143266213,0.00025703858431958405,0.0024802374180913616,-0.1725169448255211,0.03678193979427693,0.01369206339262714,-0.09174775871996503,-0.06435711323053112,-0.09993668715821957,0.017487186407751248,-0.08523280606251069,0.008677149108706046,-0.007107218541355593,0.0819643739443626,0.01149369464955074,-0.011277469324050262,-0.013364443145964649,0.053023378806814306,0.07367241734309316,-0.020872698241972992,-0.02895418691057108,-0.07405359359043015,0.055726303667337745,-0.025173462264455396,0.07011346857343669,-0.031674622238966325,-0.09091836879386746,0.021955038609070096,0.06824693843470186,0.08227742170643426,-0.04290800482719934,0.04928282705558133,-0.08970233869915835,0.00863986202944773,0.012090604852046445,-0.05397001192900042
HMPF43,-0.052492382268174965,-0.033124315751434166,-0.11909569046051341,-0.021378283977835328,-0.005000809197190236,-0.16041361429168588,0.029713579416080823,-5.587260870792271e-05,-0.13584462456566515,-0.04834050558804978,-0.10365968733932453,0.055483920678074776,-0.0649321150001082,-0.01976112981045104,-0.021451775008355073,0.040338775640353264,0.015930155948060385,0.023446244029530133,0.05539046693378974,0.05946256037566429,0.026767939497835774,-0.014579811911430597,-0.015293513513380382,-0.02778710209740412,-0.004651434799498874,-0.0034291197958974,0.1211304448925813,-0.038119778424797475,-0.11592090070978267,-0.051690580712117566,-0.003827905489663133,0.035087131954223284,0.0023490366093172938,0.05060960317689127,-0.14029876968092767,0.023285273069907214,0.014857707131287954,-0.14858347524789506
HMPF44,-0.07279566061525627,0.05186151171962975,-0.12143983714620207,0.10129990367884631,-0.021665859507222256,-0.05014047319954409,0.1187487529990066,-0.03482825116171524,-0.03354592273938771,-0.003291095268430756,-0.011366782077342411,-0.005259857058545782,-0.05578288969151464,-0.0027476787759119657,0.014893680477825709,0.004498463063325153,0.049071045902161395,0.036228531935287384,-0.04815817140528778,-0.12516909735517928,-0.03547333049702004,0.044454857905309675,-0.052281101281599365,0.06499286936943827,-0.0636408668687393,-0.0342116551020717,0.04202531021060754,0.05988057549963333,-0.019553584467093044,0.042211860035013545,0.040702143477018136,-0.047903345602225846,-0.12216615524902334,0.0019062991234385339,0.02615162566696084,0.051057752895988254,0.03290556003090292,-0.0001420427366192511
HMPF45,-0.062472880794647245,0.046944777143248496,-0.10844297652796483,0.13154302333654885,-0.03416147178758064,-0.05825682466342559,0.05659692484701573,-0.08896761888338338,-0.06473103355735908,0.025264262695467173,-0.00258488309223164,-0.05197278509523803,-0.0271607112713927,0.01323693160171057,-0.01990379800412698,-0.023058788122976702,-0.009496389120360745,-0.026261901345710235,-0.013793229510639202,-0.01674342422525667,0.10423706696583797,0.11728718439686579,-0.15779087080966678,0.023389190326711762,0.04272743018009017,-0.029092481065336327,-0.013913182191852594,-0.002525763333419611,0.018964344585448455,-0.013957452320358787,0.04445039453513516,-0.049610882908935186,-0.04467710472339157,-0.016354195839960336,-0.0017599262106727433,0.03609845316764184,0.003358498611928654,0.124542418035245
HMPF46,-0.01716073140858724,0.0610104334642254,-0.10147043697712217,0.1326194319805202,0.004944136558637682,0.08659937339085978,-0.008054635079241637,0.003153487958925846,0.09150375290617153,0.10010792631436087,0.046023115050116366,-0.013509399997645104,0.05803283968163056,0.04749154808628038,0.10949510163661175,-0.016898262610842617,0.018542903702551856,-0.058248963058562114,0.03690425060308545,0.14006159955275266,0.02389477718939451,0.02370813583024839,0.12006525114127517,0.026148095831695847,-0.04329307020956134,-0.07874643908351965,0.04597673865006828,-0.05098914051893236,0.08856058288727592,0.027725269014433146,0.03757057304153737,0.001579070168764058,-0.03836701167329368,0.02568177516515997,-0.006900178273284415,-0.08004566681958089,-0.051316845873612356,-0.10045143548424092
HMPF47,-0.024310578963213033,0.032361009701692485,-0.08977021011572396,0.1337950003277759,0.003131175544408294,0.08826328510337086,0.006144328549507037,0.06681413642456692,0.05569188486750667,0.08058109115455168,0.010531129759708189,0.005899979733815126,-0.07694876478745885,0.07971479262889768,0.06895367360462763,0.021863441928358464,-0.03089842614716313,-0.14109913066236549,0.046529503687316884,0.15922390006159418,-0.00975600387121609,0.06846599930149709,0.14929765183299273,-0.050087581930238434,-0.014218215844202745,-0.09338938164664498,0.007620220968279523,-0.01605957008296569,-0.008080687468503387,-0.04709769863335545,-0.039391338003664,0.05899361651578078,-0.05653515932338699,-0.08842648862039852,-0.1350598257034577,-0.04784735318691359,0.01729348069244776,0.05055128887479858
HMPF48,-0.02462362506456826,0.001765013603947881,-0.1706408986796922,0.0842804976825429,0.09980938542713126,-0.011492384298682254,-0.05339862621906364,-0.026078111806407542,0.028017253966677737,-0.014453262523564584,-0.025210082330935538,-0.0059831327876575975,-0.0438332377224839,0.11178275173099167,0.051175669943140434,-0.02942093369743462,0.04976295788813757,0.018151781954638492,0.006964683866913059,-0.06409685032125681,0.020968074923177562,-0.044027562034984494,0.05365365248208034,0.03738915029541211,-0.0004015580646264504,-0.01740454757491962,0.03973656705455903,0.13652725293574802,0.04786553176337507,0.11205711435066827,-0.09635304733916039,-0.07808720753095079,-0.07579472474309273,-0.03532113605335259,-0.01460016222729072,-0.11054833972067842,0.09122726651715708,-0.005108328928999724
HMPF49,-0.03812176431146309,-0.028247919686259882,-0.17767397175419777,0.07260469057452304,0.018489436201148526,-0.020718828765326703,-0.03557943799253785,-0.0560939663390452,0.05251669841124786,-0.009807315370684563,0.021657436833048018,0.01822006245200642,-0.06010744301788417,0.002765946796374051,-0.005157775284459811,-0.04054677711053077,0.03790687994843962,-0.10131957947099736,0.033102700858054966,0.018801116213740504,0.1217663028400966,0.13543644568355906,-0.12309084235973851,0.06549969474919991,0.005051018159139971,0.017460139044387635,0.04627524187680577,0.010143873844351977,-0.03306474393234541,0.05895282289484195,-0.0023700118270537874,-0.02115919034946289,-0.07360749781355078,-0.01287367701731123,-0.04601720395607822,-0.11167404879005877,0.09596348739946811,0.09506901403154862
HMPF60,0.03014020646079938,-0.07560250590614886,-0.07223128958461304,0.02046921276586103,0.08581382747369784,0.008099143481304225,-0.046827332704742305,-0.0628417474716767,0.17964136151543153,-0.08157652997561164,0.039031886812782225,0.09158209956484399,-0.09933620263245319,-0.036034907091783946,-0.08697765563817417,-0.0008184863510003647,0.037939134019468634,-0.1817420262273425,0.04008455958823788,0.043070656513100915,0.001992561994652246,0.03644435696286745,-0.021533234770512884,0.06064995036156204,0.010151259662206959,0.04870563464999515,0.05442772278891945,0.019236233241414994,-0.030660518529091598,0.08413925691538533,-0.02864838065414985,-0.035944736909521734,-0.050888555487011135,-0.08502990846357593,-0.0773879970643033,-0.0961194657193632,0.013079223423372394,0.09064142706990741
HMPF61,0.005634116417341914,0.03657046028730473,-0.008132948845881996,-0.008764337581294494,-0.06648676334944562,-0.08001673395661683,0.11802238794618947,-0.04026592238932208,-0.06554800077513705,-0.08885227194030547,-0.013438853487888357,-0.06844803656870926,-0.047089383035659085,-0.17566881245420918,0.03923825454599825,0.01369844477120745,0.04031210222830152,0.2240509535177492,-0.11730159458884448,0.008971020092241306,0.007190948377657472,0.07761417501998179,-0.06260906766046727,0.12487177607490031,0.02475304636268176,-0.04760295973609535,-0.12832445513833973,0.04097575405630192,0.0823988618561595,0.10853140459725436,-0.015323187314106732,0.09397350037367884,0.11180298353635812,0.04209415796889852,0.09455549683917604,0.004320062181926459,-0.0030048506142175027,0.01783109549074904
HMPF62,-0.053137747662852695,-0.08953748073767424,-0.0368399076967175,0.00996739101291993,-0.0731543885250525,-0.05598036974548483,-0.07436519813809221,-0.03127768928149154,0.057418069163814256,-0.015804163540737638,0.09622371140508068,0.045198745481179144,0.15082297249305399,-0.041786608528642105,-0.07754122283722083,-0.08281185642997019,0.04301968287131458,-0.09501968108918821,0.05734013783742594,-0.05381398066199489,0.11897069272139484,-0.044405499332984565,-0.15410730716959195,0.006980188606294822,0.05005895045468006,0.12682578353452734,0.11364188787436035,-0.03799728339765525,-0.029612922172772255,0.07854603142261023,-0.0004831065745061679,-0.04443391407491671,-0.05811526909220903,0.10598293010044402,0.023557741313241697,0.020888807755606417,0.05603309171207325,-0.06672530508937353
HMPF63,-0.02059949713506834,0.024490932372690448,-0.05079413372419344,-0.08697790540137845,0.033849916283529916,0.008899141675922971,-0.08319868000901061,0.00657073467277498,-0.1396842624843463,0.1254735285665401,-0.04004511956300346,-0.05817345670168293,0.057416373039480516,0.159976501985981,0.10251043639703693,-0.06976814984302562,-0.049873573660215054,0.12051415582994364,-0.08227753120268651,-0.14035819903391605,0.13595955781389382,0.09781873349055725,-0.10063083861888916,-0.02193141327663342,-0.008379304303074589,0.0144077005157523,-0.07183926587613094,0.035958714150040316,0.012141904193553406,-0.049231593800462714,0.02977735517672701,-0.12510797861986656,-0.00772778705326295,0.01283390397361956,0.07725195873933208,-0.06705156099814905,0.05251635257909758,-0.018791555896072416
HMPF64,0.015218303260219414,0.018672167863424603,0.10833841342927121,0.11738644174911392,-0.06302655217345698,0.09544596627525961,0.04236229726865992,0.03506632593233311,0.14541360430879918,-0.019945009421073426,0.09477417197390045,-0.0009305925047555205,0.05659626765568663,-0.05042572711639801,-0.04566079309810911,0.029221356168394837,0.011599160164514684,-0.12149167194421706,0.06962593258098394,0.08941499122592038,-0.11252756189952226,-0.10554241051035415,0.10109608046754626,-0.013360303040934074,0.012444930844682817,-0.02997380589484596,0.037886164346747304,-0.03158835401558572,0.04759291383773805,-0.009003904465697059,-0.007554156666302513,0.09045494223237119,-0.00604279289529931,-0.009502985859512597,0.002825287666979341,0.06164720389065521,-0.04457650147434654,0.0693303079965138
HMPF65,0.013653432100927078,0.06739948546380933,-0.027549188033728054,-0.07643988024152432,0.06702221949536563,0.04747622867332526,-0.030301841513229448,0.029310800628481525,-0.13884105731716853,0.11709375182289972,-0.08483464110038684,-0.06552820685739887,-0.03709650450186206,0.15396931038723036,0.1311353220607362,-0.010313148899163679,-0.0728131502811937,0.14063462580037292,-0.09226946099893868,-0.07881360777677263,0.041751201286872236,0.10408600495080021,0.018946674011741806,-0.03095687642852692,-0.041859952477045485,-0.06528365467691498,-0.12526743875650467,0.050897057038449545,0.017922435110941957,-0.07697709689173216,0.01674662328324106,-0.06864590242444839,0.028621435657942788,-0.0517043719844367,0.023576691321258874,-0.07357666397400617,0.029384261545037423,0.0072602376902641775
HMPF66,0.061027855333517185,-0.0534536073659705,-0.028479757634592918,0.037775155331317846,0.16173885321699405,0.028647598667620035,-0.10613757417104971,-0.030163604654966904,0.08305558188980984,-0.1012457033045556,-0.02791895473001243,0.03627670611487931,-0.09474910634705215,0.12375807713860348,0.011464962416170066,-0.0189429529777883,0.012118995029434356,-0.05188020427619191,-0.022138738514268206,-0.0326616811549801,-0.027768076023635558,-0.0268732831080303,0.021536862118625967,0.0038661149950944933,0.004841105302225953,0.02408809810040281,-0.047992549086113334,0.12245550045776803,-0.006290546176462669,0.06981860316291036,-0.1178365848055267,-0.1238669436177335,0.00928799209349598,0.018050582593953268,0.0026077176495622047,-0.11525326913178034,0.07741497392640811,-0.010083979551772
HMPF67,0.01913671429149065,0.06111851325513857,0.02978026998194444,-0.02705328911605334,-0.057671019710042584,-0.059441891096124064,0.12263019972375158,0.041219634737421136,-0.04139207833081064,-0.11412826429122339,0.008704972745917982,-0.03269323296232812,-0.10336484188183238,-0.1106400679819044,0.01460270263413494,-0.05194475403472519,0.10788171454380012,0.19186857129925586,-0.06034770855669661,-0.107439863723355,-0.1457953650505268,0.06985039651827234,0.07612967640519992,0.029850990676908905,0.06114315122166094,0.010313263724715279,-0.08769963627365779,-0.019915652660838296,-0.027239117307033035,-0.037615353272643676,-0.014663781936028774,0.04836790045376452,0.012525206149794932,-0.11091678991040191,0.00947324696252568,0.07761993085889066,0.1906452848668664,0.119597305135109
HMPF68,-0.051515897108016954,-0.06716578591097203,-0.005692974597458277,0.0017329676797073926,-0.054754071575650924,-0.05067918318463191,-0.11145075694451191,-0.07912013110192245,-0.08808927395311601,-0.04178904664819501,-0.012016626897839866,-0.04622596577909322,0.0859191271853356,0.09784868337313335,-0.1341971896849747,0.02275155596939676,-0.08252154872899543,0.04646371655376644,0.05344670822015291,-0.12604254744749527,0.08757194446273525,-0.09325143505937228,-0.03448041784029721,0.0743951259984997,0.09093583018128007,0.03552548535493613,0.054100659830636506,0.10750434786697222,0.05368386790354269,0.04166905876201711,-0.16107807437202773,-0.03394867530889615,0.018111193656953718,0.0008577162352939283,-0.023034212615908,0.09413505571968829,-0.058342966512728675,0.011812441854530608
HMPF69,-0.07131145760870847,0.0243708688614792,-0.09556622604338749,-0.0952289327409198,0.01924786358434275,-0.00473964467878911,0.06504003123292894,0.03675165477810832,-0.057068884957013205,0.19951139613240476,0.011328572562053963,0.02998133121089959,0.10689048126982742,-0.052757673338476106,0.002385142464656811,-0.0600887629126155,0.022951861542291237,0.05536195645792926,-0.026421348591594215,-0.05442579400611006,0.0977320241481347,-0.03706141055062164,-0.05588170036440876,-0.032796673389848735,-0.03857147890361084,0.03360906143758248,0.07203486859888658,0.06659205173911446,-0.016708218836601476,0.046106961919146365,0.012351895885891659,0.03638769546478285,-0.10582575045252884,-0.09024951914122598,0.023504211961201664,0.00950911187449959,-0.0317626422966782,-0.003064844198644447
